,lat_topleft,lon_topleft, similarity
ghana-1_220_0,5.82629168566831,-0.3891568066567054,0.9073404947916668
ghana-1_221_0,5.716792539047061,-0.487957542048031,0.9045613606770834
ghana-1_222_0,5.705682639324581,-0.5918461304227909,0.9423828125
ghana-1_223_0,8.863589880618193,0.2152604485085278,0.8366931733630952
ghana-1_224_0,8.060934013269067,-2.4903061555993027,0.9357353659237132
ghana-1_225_0,8.060667181337552,-2.316034869090636,0.9554059709821427
ghana-1_226_0,8.014296389998975,-2.269715148416293,0.9346484375
ghana-1_227_0,6.124581689788947,0.9402537814853192,0.89794921875
ghana-1_228_0,8.405072602142724,0.4088243842124936,0.7371419270833334
ghana-1_229_0,5.633814278970724,-0.0668682972683374,0.9776458740234376
ghana-1_230_0,5.599319248376237,-0.090104350907061,0.9751993815104166
ghana-1_231_0,5.5546151579529575,-0.4308800579994787,0.992919921875
ghana-1_232_0,5.69196979821267,-0.1415694504976272,0.9937744140625
ghana-1_233_0,7.404038305705078,-1.372453856655942,0.9379311534216336
ghana-1_234_0,6.768214893494862,-1.640481980117003,0.9886474609375
ghana-1_235_0,8.853221620314137,0.0411299216064082,0.8241536458333333
ghana-1_236_0,10.803463981839853,-0.8766910853998124,0.9425184461805556
ghana-1_237_0,6.206935269128104,-1.659413969422883,0.9675835503472222
ghana-1_238_0,5.616786466495781,-0.1304210834724245,0.9965277777777778
ghana-1_239_0,5.657743055682408,-0.2283811298176836,0.9911838107638888
ghana-1_240_0,6.698783706480777,-1.600286393870301,0.99395751953125
ghana-1_241_0,9.08974337288152,-1.8308960678070645,0.9280598958333334
ghana-1_242_0,8.305339976025584,-0.1024386251400438,0.9261067708333334
ghana-1_243_0,8.053492226162541,-1.741138123585052,0.950958251953125
ghana-1_244_0,5.089555793878684,-1.5580742212586665,0.9736531575520834
ghana-1_245_0,10.839128113163376,-1.0168676669492187,0.96441650390625
ghana-1_246_0,9.287968301278331,-2.4129018759020044,0.9334716796875
ghana-1_247_0,7.412466237230146,-2.456283050475889,0.923858642578125
ghana-1_248_0,9.461464797917882,-0.8680481368451247,0.9522298177083334
ghana-1_249_0,5.251370238199366,-1.4537661246716038,0.980133056640625
ghana-1_250_0,6.049495360401117,-1.2724774362534157,0.9723031180245536
ghana-1_251_0,6.573158725264993,-2.590347306646056,0.9704861111111112
ghana-1_252_0,8.75969080578532,-1.7562398490293556,0.96600341796875
ghana-1_253_0,10.919954894652149,-2.2576926506915886,0.97197265625
isreal-1_1_0,31.35494345293926,34.28398071889224,0.9707372244169746
isreal-1_2_0,31.380793280898512,34.33610330156524,0.8807549327995424
isreal-1_3_0,31.53599000421668,34.43529673434256,0.986656722589792
isreal-1_4_0,31.830347970882244,35.01485559147537,0.9544865125605329
isreal-1_5_0,31.60876994014386,34.77735928923054,0.966953944493007
isreal-1_6_0,31.290497865787188,34.82843268993475,0.9450994318181818
isreal-1_7_0,32.06548162197579,34.72509923723521,0.9694636418269232
isreal-1_8_0,32.3467195137016,34.84253250722232,0.9728934151785714
isreal-1_9_0,31.006842399863963,34.88338777471644,0.9825090680803572
isreal-2_1_0,31.35494345293926,34.28398071889224,0.9707372244169746
isreal-2_2_0,31.380793280898512,34.33610330156524,0.8807549327995424
isreal-2_3_0,31.53599000421668,34.43529673434256,0.986656722589792
isreal-2_5_0,31.60876994014386,34.77735928923054,0.966953944493007
isreal-2_6_0,31.290497865787188,34.82843268993475,0.9450994318181818
isreal-2_9_0,31.006842399863963,34.88338777471644,0.9825090680803572
japan_0_0,43.178912755411375,141.235143528643,0.62728752
japan_0_1,43.178912755411375,141.235143528643,0.62728752
japan_0_2,43.178912755411375,141.235143528643,0.62728752
japan_1_0,42.72647857666016,141.2417449951172,0.8229848
japan_1_1,42.72647857666016,141.2417449951172,0.8229848
japan_1_2,42.72647857666016,141.2417449951172,0.8229848
japan_2_0,41.93436629077983,140.61055955779975,0.9805744
japan_2_1,41.93436629077983,140.61055955779975,0.9805744
japan_2_2,41.93436629077983,140.61055955779975,0.9805744
japan_3_0,41.54742813110352,139.9489189699012,0.96516512
japan_3_1,41.54742813110352,139.9489189699012,0.96516512
japan_3_2,41.54742813110352,139.9489189699012,0.96516512
japan_4_0,41.6002462778948,140.1015994382728,0.99516464
japan_4_1,41.6002462778948,140.1015994382728,0.99516464
japan_4_2,41.6002462778948,140.1015994382728,0.99516464
japan_5_0,41.91520835038418,139.97141628479105,0.99383792
japan_5_1,41.91520835038418,139.97141628479105,0.99383792
japan_5_2,41.91520835038418,139.97141628479105,0.99383792
japan_6_0,41.80041076239986,140.22179603331165,0.99308384
japan_6_1,41.80041076239986,140.22179603331165,0.99308384
japan_6_2,41.80041076239986,140.22179603331165,0.99308384
japan_7_0,42.198897898705205,140.46270030588903,0.98756416
japan_7_1,42.198897898705205,140.46270030588903,0.98756416
japan_7_2,42.198897898705205,140.46270030588903,0.98756416
japan_8_0,41.91829187132381,140.98353576660156,0.94382672
japan_8_1,41.91829187132381,140.98353576660156,0.94382672
japan_8_2,41.91829187132381,140.98353576660156,0.94382672
japan_9_0,42.36795712538289,140.11562812523294,0.98579616
japan_9_1,42.36795712538289,140.11562812523294,0.98579616
japan_9_2,42.36795712538289,140.11562812523294,0.98579616
japan_10_0,42.284893007150544,139.32947558651972,0.9971368
japan_10_1,42.284893007150544,139.32947558651972,0.9971368
japan_10_2,42.284893007150544,139.32947558651972,0.9971368
japan_11_0,42.53530680669892,139.70965701879547,0.98541872
japan_11_1,42.53530680669892,139.70965701879547,0.98541872
japan_11_2,42.53530680669892,139.70965701879547,0.98541872
japan_12_0,42.875022977523535,140.07569368892112,0.99214832
japan_12_1,42.875022977523535,140.07569368892112,0.99214832
japan_12_2,42.875022977523535,140.07569368892112,0.99214832
japan_13_0,42.61568459058371,140.70903508292048,0.983504
japan_13_1,42.61568459058371,140.70903508292048,0.983504
japan_13_2,42.61568459058371,140.70903508292048,0.983504
japan_14_0,42.54237365722656,140.93359375,0.82557136
japan_14_1,42.54237365722656,140.93359375,0.82557136
japan_14_2,42.54237365722656,140.93359375,0.82557136
japan_15_0,43.12224980167229,140.41667863775348,0.98642912
japan_15_1,43.12224980167229,140.41667863775348,0.98642912
japan_15_2,43.12224980167229,140.41667863775348,0.98642912
japan_16_0,43.30368523095165,140.83888830610073,0.99282288
japan_16_1,43.30368523095165,140.83888830610073,0.99282288
japan_16_2,43.30368523095165,140.83888830610073,0.99282288
japan_17_0,43.89076567550941,142.18995825093413,0.68814704
japan_17_1,43.89076567550941,142.18995825093413,0.68814704
japan_17_2,43.89076567550941,142.18995825093413,0.68814704
japan_18_0,43.85314458578851,141.78921839499162,0.63847216
japan_18_1,43.85314458578851,141.78921839499162,0.63847216
japan_18_2,43.85314458578851,141.78921839499162,0.63847216
japan_19_0,44.45186233520508,141.55818176269528,0.8004448
japan_19_1,44.45186233520508,141.55818176269528,0.8004448
japan_19_2,44.45186233520508,141.55818176269528,0.8004448
japan_20_0,45.316927072791536,141.04825765143576,0.93571296
japan_20_1,45.316927072791536,141.04825765143576,0.93571296
japan_20_2,45.316927072791536,141.04825765143576,0.93571296
japan_21_0,45.493255615234375,141.55813022327013,0.71084912
japan_21_1,45.493255615234375,141.55813022327013,0.71084912
japan_21_2,45.493255615234375,141.55813022327013,0.71084912
japan_22_0,45.04574584960937,142.40887451171875,0.86633696
japan_22_1,45.04574584960937,142.40887451171875,0.86633696
japan_22_2,45.04574584960937,142.40887451171875,0.86633696
japan_23_0,44.598146189658976,142.1898379018276,0.83773024
japan_23_1,44.598146189658976,142.1898379018276,0.83773024
japan_23_2,44.598146189658976,142.1898379018276,0.83773024
japan_24_0,44.46461486816406,143.1582489013672,0.73439632
japan_24_1,44.46461486816406,143.1582489013672,0.73439632
japan_24_2,44.46461486816406,143.1582489013672,0.73439632
japan_25_0,43.915024310242565,143.72739759479262,0.62417824
japan_25_1,43.915024310242565,143.72739759479262,0.62417824
japan_25_2,43.915024310242565,143.72739759479262,0.62417824
japan_26_0,43.03417134744764,143.02429999877717,0.56279616
japan_26_1,43.03417134744764,143.02429999877717,0.56279616
japan_26_2,43.03417134744764,143.02429999877717,0.56279616
japan_27_0,42.7589336476408,143.03747442561442,0.60608096
japan_27_1,42.7589336476408,143.03747442561442,0.60608096
japan_27_2,42.7589336476408,143.03747442561442,0.60608096
japan_28_0,42.13973617553711,143.0528048091336,0.88534752
japan_28_1,42.13973617553711,143.0528048091336,0.88534752
japan_28_2,42.13973617553711,143.0528048091336,0.88534752
japan_29_0,43.43983980786962,145.43465795869324,0.98558208
japan_29_1,43.43983980786962,145.43465795869324,0.98558208
japan_29_2,43.43983980786962,145.43465795869324,0.98558208
japan_30_0,43.65988319423488,144.8145114139381,0.94339968
japan_30_1,43.65988319423488,144.8145114139381,0.94339968
japan_30_2,43.65988319423488,144.8145114139381,0.94339968
japan_31_0,43.12594533101852,144.2093402587017,0.97894592
japan_31_1,43.12594533101852,144.2093402587017,0.97894592
japan_31_2,43.12594533101852,144.2093402587017,0.97894592
japan_32_0,43.59532582063873,144.2965252081746,0.97628896
japan_32_1,43.59532582063873,144.2965252081746,0.97628896
japan_32_2,43.59532582063873,144.2965252081746,0.97628896
japan_33_0,43.29819516943959,144.85806962896444,0.95950656
japan_33_1,43.29819516943959,144.85806962896444,0.95950656
japan_33_2,43.29819516943959,144.85806962896444,0.95950656
japan_34_0,43.5275421142578,141.72424600703437,0.73545952
japan_34_1,43.5275421142578,141.72424600703437,0.73545952
japan_34_2,43.5275421142578,141.72424600703437,0.73545952
japan_35_0,24.88801417160495,125.20311988475896,0.82030512
japan_35_1,24.88801417160495,125.20311988475896,0.82030512
japan_35_2,24.88801417160495,125.20311988475896,0.82030512
japan_36_0,24.500862116852858,124.05744553103288,0.86588128
japan_36_1,24.500862116852858,124.05744553103288,0.86588128
japan_36_2,24.500862116852858,124.05744553103288,0.86588128
japan_37_0,43.06778352056838,141.87984573891634,0.8949328
japan_37_1,43.06778352056838,141.87984573891634,0.8949328
japan_37_2,43.06778352056838,141.87984573891634,0.8949328
japan_38_0,43.3171131247909,142.51997394839026,0.8936576
japan_38_1,43.3171131247909,142.51997394839026,0.8936576
japan_38_2,43.3171131247909,142.51997394839026,0.8936576
japan_39_0,43.996481015236746,143.03174075684632,0.93418368
japan_39_1,43.996481015236746,143.03174075684632,0.93418368
japan_39_2,43.996481015236746,143.03174075684632,0.93418368
nigeria_0_0,6.612236624758193,3.2314297732694675,0.85087152
nigeria_0_1,6.612236624758193,3.2314297732694675,0.85087152
nigeria_0_2,6.612236624758193,3.2314297732694675,0.85087152
nigeria_1_0,6.560523678836974,3.404567250477604,0.9047792
nigeria_1_1,6.560523678836974,3.404567250477604,0.9047792
nigeria_1_2,6.560523678836974,3.404567250477604,0.9047792
nigeria_2_0,6.591449773675951,3.0610107520650347,0.75543456
nigeria_2_1,6.591449773675951,3.0610107520650347,0.75543456
nigeria_2_2,6.591449773675951,3.0610107520650347,0.75543456
nigeria_3_0,6.546125039881243,2.777737956564027,0.9735336
nigeria_3_1,6.546125039881243,2.777737956564027,0.9735336
nigeria_3_2,6.546125039881243,2.777737956564027,0.9735336
nigeria_4_0,6.8091347778039335,2.870396139692478,0.94888368
nigeria_4_1,6.8091347778039335,2.870396139692478,0.94888368
nigeria_4_2,6.8091347778039335,2.870396139692478,0.94888368
nigeria_5_0,6.745755504917434,3.236190844275301,0.85789728
nigeria_5_1,6.745755504917434,3.236190844275301,0.85789728
nigeria_5_2,6.745755504917434,3.236190844275301,0.85789728
nigeria_6_0,6.950348000025638,3.808676562837799,0.72373856
nigeria_6_1,6.950348000025638,3.808676562837799,0.72373856
nigeria_6_2,6.950348000025638,3.808676562837799,0.72373856
nigeria_7_0,6.700285494653181,3.859395405799957,0.81632224
nigeria_7_1,6.700285494653181,3.859395405799957,0.81632224
nigeria_7_2,6.700285494653181,3.859395405799957,0.81632224
nigeria_8_0,7.528925189499966,2.876569812908662,0.93990512
nigeria_8_1,7.528925189499966,2.876569812908662,0.93990512
nigeria_8_2,7.528925189499966,2.876569812908662,0.93990512
nigeria_9_0,7.267691906139476,3.233675561479766,0.6159344
nigeria_9_1,7.267691906139476,3.233675561479766,0.6159344
nigeria_9_2,7.267691906139476,3.233675561479766,0.6159344
nigeria_10_0,7.170591020478732,2.866353482495361,0.9406016
nigeria_10_1,7.170591020478732,2.866353482495361,0.9406016
nigeria_10_2,7.170591020478732,2.866353482495361,0.9406016
nigeria_11_0,7.261386720757368,2.74108518000302,0.94466528
nigeria_11_1,7.261386720757368,2.74108518000302,0.94466528
nigeria_11_2,7.261386720757368,2.74108518000302,0.94466528
nigeria_12_0,7.793637169717706,3.070875624177799,0.49771328
nigeria_12_1,7.793637169717706,3.070875624177799,0.49771328
nigeria_12_2,7.793637169717706,3.070875624177799,0.49771328
nigeria_13_0,7.710922885458338,3.33735975087012,0.44439408
nigeria_13_1,7.710922885458338,3.33735975087012,0.44439408
nigeria_13_2,7.710922885458338,3.33735975087012,0.44439408
nigeria_14_0,6.6017932698714175,4.756242576185545,0.87437552
nigeria_14_1,6.6017932698714175,4.756242576185545,0.87437552
nigeria_14_2,6.6017932698714175,4.756242576185545,0.87437552
nigeria_15_0,6.591013787030056,5.245326335324712,0.83824288
nigeria_15_1,6.591013787030056,5.245326335324712,0.83824288
nigeria_15_2,6.591013787030056,5.245326335324712,0.83824288
nigeria_16_0,5.726741635797338,5.092183566974335,0.90240544
nigeria_16_1,5.726741635797338,5.092183566974335,0.90240544
nigeria_16_2,5.726741635797338,5.092183566974335,0.90240544
nigeria_17_0,6.454443410977686,5.520228969769199,0.6835696
nigeria_17_1,6.454443410977686,5.520228969769199,0.6835696
nigeria_17_2,6.454443410977686,5.520228969769199,0.6835696
nigeria_18_0,5.670181630486349,5.659473268715699,0.735112
nigeria_18_1,5.670181630486349,5.659473268715699,0.735112
nigeria_18_2,5.670181630486349,5.659473268715699,0.735112
nigeria_19_0,5.044878041891362,6.202665005071017,0.97418192
nigeria_19_1,5.044878041891362,6.202665005071017,0.97418192
nigeria_19_2,5.044878041891362,6.202665005071017,0.97418192
nigeria_20_0,4.944758730105024,6.862950613251765,0.9635856
nigeria_20_1,4.944758730105024,6.862950613251765,0.9635856
nigeria_20_2,4.944758730105024,6.862950613251765,0.9635856
nigeria_21_0,4.993912361411096,7.0197764742670286,0.96429936
nigeria_21_1,4.993912361411096,7.0197764742670286,0.96429936
nigeria_21_2,4.993912361411096,7.0197764742670286,0.96429936
nigeria_22_0,4.538613042225169,7.046367642808744,0.9923312
nigeria_22_1,4.538613042225169,7.046367642808744,0.9923312
nigeria_22_2,4.538613042225169,7.046367642808744,0.9923312
nigeria_23_0,4.825455165143693,7.517168498920136,0.96540528
nigeria_23_1,4.825455165143693,7.517168498920136,0.96540528
nigeria_23_2,4.825455165143693,7.517168498920136,0.96540528
nigeria_24_0,5.132252783750834,7.558382511138916,0.98347952
nigeria_24_1,5.132252783750834,7.558382511138916,0.98347952
nigeria_24_2,5.132252783750834,7.558382511138916,0.98347952
nigeria_25_0,5.250841713225228,7.205066469349636,0.96665648
nigeria_25_1,5.250841713225228,7.205066469349636,0.96665648
nigeria_25_2,5.250841713225228,7.205066469349636,0.96665648
nigeria_26_0,5.050861152211336,8.207933448864289,0.97227504
nigeria_26_1,5.050861152211336,8.207933448864289,0.97227504
nigeria_26_2,5.050861152211336,8.207933448864289,0.97227504
nigeria_27_0,5.047677913850476,8.319498110510652,0.98170544
nigeria_27_1,5.047677913850476,8.319498110510652,0.98170544
nigeria_27_2,5.047677913850476,8.319498110510652,0.98170544
nigeria_28_0,4.659913489273559,7.884644253336243,0.98205424
nigeria_28_1,4.659913489273559,7.884644253336243,0.98205424
nigeria_28_2,4.659913489273559,7.884644253336243,0.98205424
nigeria_29_0,6.267686408709793,6.650592490299623,0.9473768
nigeria_29_1,6.267686408709793,6.650592490299623,0.9473768
nigeria_29_2,6.267686408709793,6.650592490299623,0.9473768
nigeria_30_0,6.289940455770363,6.517441808202634,0.94321776
nigeria_30_1,6.289940455770363,6.517441808202634,0.94321776
nigeria_30_2,6.289940455770363,6.517441808202634,0.94321776
nigeria_31_0,7.304518771665516,8.021903198751675,0.93832576
nigeria_31_1,7.304518771665516,8.021903198751675,0.93832576
nigeria_31_2,7.304518771665516,8.021903198751675,0.93832576
nigeria_32_0,7.031059468263121,7.285545525010742,0.95969424
nigeria_32_1,7.031059468263121,7.285545525010742,0.95969424
nigeria_32_2,7.031059468263121,7.285545525010742,0.95969424
nigeria_33_0,6.574524619372097,7.423884356115752,0.92734576
nigeria_33_1,6.574524619372097,7.423884356115752,0.92734576
nigeria_33_2,6.574524619372097,7.423884356115752,0.92734576
nigeria_34_0,7.916582266396103,6.582312734397094,0.93110816
nigeria_34_1,7.916582266396103,6.582312734397094,0.93110816
nigeria_34_2,7.916582266396103,6.582312734397094,0.93110816
nigeria_35_0,7.473858506109981,2.7333788871765137,0.93321232
nigeria_35_1,7.473858506109981,2.7333788871765137,0.93321232
nigeria_35_2,7.473858506109981,2.7333788871765137,0.93321232
nigeria_36_0,7.505549060696492,3.826057335884186,0.7052896
nigeria_36_1,7.505549060696492,3.826057335884186,0.7052896
nigeria_36_2,7.505549060696492,3.826057335884186,0.7052896
nigeria_37_0,7.483374775812859,3.737539032457218,0.72424816
nigeria_37_1,7.483374775812859,3.737539032457218,0.72424816
nigeria_37_2,7.483374775812859,3.737539032457218,0.72424816
nigeria_38_0,5.762878294400695,5.822725701519833,0.74519888
nigeria_38_1,5.762878294400695,5.822725701519833,0.74519888
nigeria_38_2,5.762878294400695,5.822725701519833,0.74519888
nigeria_39_0,7.301696669015647,2.995602028793003,0.57074816
nigeria_39_1,7.301696669015647,2.995602028793003,0.57074816
nigeria_39_2,7.301696669015647,2.995602028793003,0.57074816
nigeria_40_0,7.093651638170336,2.5480696734769883,0.9410368
nigeria_40_1,7.093651638170336,2.5480696734769883,0.9410368
nigeria_40_2,7.093651638170336,2.5480696734769883,0.9410368
nigeria_41_0,6.484169679214556,2.323969276221433,0.98903264
nigeria_41_1,6.484169679214556,2.323969276221433,0.98903264
nigeria_41_2,6.484169679214556,2.323969276221433,0.98903264
nigeria_42_0,8.043626003583885,2.8763901498518383,0.94904864
nigeria_42_1,8.043626003583885,2.8763901498518383,0.94904864
nigeria_42_2,8.043626003583885,2.8763901498518383,0.94904864
nigeria_43_0,8.259094623656623,3.63151731597952,0.54371952
nigeria_43_1,8.259094623656623,3.63151731597952,0.54371952
nigeria_43_2,8.259094623656623,3.63151731597952,0.54371952
nigeria_44_0,9.027316977993204,3.3101145825481275,0.55562032
nigeria_44_1,9.027316977993204,3.3101145825481275,0.55562032
nigeria_44_2,9.027316977993204,3.3101145825481275,0.55562032
nigeria_45_0,9.013811172397396,4.1225745077208,0.6024352
nigeria_45_1,9.013811172397396,4.1225745077208,0.6024352
nigeria_45_2,9.013811172397396,4.1225745077208,0.6024352
nigeria_46_0,8.610417597147942,4.435283755187471,0.52299008
nigeria_46_1,8.610417597147942,4.435283755187471,0.52299008
nigeria_46_2,8.610417597147942,4.435283755187471,0.52299008
nigeria_47_0,8.246778387533952,4.127674732549044,0.45582864
nigeria_47_1,8.246778387533952,4.127674732549044,0.45582864
nigeria_47_2,8.246778387533952,4.127674732549044,0.45582864
nigeria_48_0,7.8894499882725775,4.445417883466892,0.7156976
nigeria_48_1,7.8894499882725775,4.445417883466892,0.7156976
nigeria_48_2,7.8894499882725775,4.445417883466892,0.7156976
nigeria_49_0,7.595059407402638,4.444609399711184,0.8782352
nigeria_49_1,7.595059407402638,4.444609399711184,0.8782352
nigeria_49_2,7.595059407402638,4.444609399711184,0.8782352
nigeria_50_0,7.20922215320087,4.724350393793211,0.92801936
nigeria_50_1,7.20922215320087,4.724350393793211,0.92801936
nigeria_50_2,7.20922215320087,4.724350393793211,0.92801936
nigeria_51_0,7.735074574082201,5.110912289784059,0.72081104
nigeria_51_1,7.735074574082201,5.110912289784059,0.72081104
nigeria_51_2,7.735074574082201,5.110912289784059,0.72081104
nigeria_52_0,7.201109731873673,4.979560145603946,0.93569536
nigeria_52_1,7.201109731873673,4.979560145603946,0.93569536
nigeria_52_2,7.201109731873673,4.979560145603946,0.93569536
nigeria_53_0,7.307788870390436,5.478925126022005,0.72650672
nigeria_53_1,7.307788870390436,5.478925126022005,0.72650672
nigeria_53_2,7.307788870390436,5.478925126022005,0.72650672
nigeria_54_0,6.366517054482042,6.075150675949797,0.94442976
nigeria_54_1,6.366517054482042,6.075150675949797,0.94442976
nigeria_54_2,6.366517054482042,6.075150675949797,0.94442976
nigeria_55_0,4.544193241779507,5.712613271410556,0.9531432
nigeria_55_1,4.544193241779507,5.712613271410556,0.9531432
nigeria_55_2,4.544193241779507,5.712613271410556,0.9531432
nigeria_56_0,5.753666769323881,7.716357917080932,0.98897952
nigeria_56_1,5.753666769323881,7.716357917080932,0.98897952
nigeria_56_2,5.753666769323881,7.716357917080932,0.98897952
nigeria_57_0,5.294342583361851,7.597801800138088,0.97703728
nigeria_57_1,5.294342583361851,7.597801800138088,0.97703728
nigeria_57_2,5.294342583361851,7.597801800138088,0.97703728
nigeria_58_0,9.719755604193375,3.8291185219889865,0.54069232
nigeria_58_1,9.719755604193375,3.8291185219889865,0.54069232
nigeria_58_2,9.719755604193375,3.8291185219889865,0.54069232
nigeria_59_0,10.020652970395492,3.336551267114412,0.54094192
nigeria_59_1,10.020652970395492,3.336551267114412,0.54094192
nigeria_59_2,10.020652970395492,3.336551267114412,0.54094192
nigeria_60_0,11.040388559124777,3.580105953545781,0.60046112
nigeria_60_1,11.040388559124777,3.580105953545781,0.60046112
nigeria_60_2,11.040388559124777,3.580105953545781,0.60046112
nigeria_61_0,11.703036820984432,3.797674781982976,0.72372848
nigeria_61_1,11.703036820984432,3.797674781982976,0.72372848
nigeria_61_2,11.703036820984432,3.797674781982976,0.72372848
nigeria_62_0,13.274784351256924,4.029020870331181,0.62356656
nigeria_62_1,13.274784351256924,4.029020870331181,0.62356656
nigeria_62_2,13.274784351256924,4.029020870331181,0.62356656
nigeria_63_0,12.472411584859673,3.910026563000916,0.7078816
nigeria_63_1,12.472411584859673,3.910026563000916,0.7078816
nigeria_63_2,12.472411584859673,3.910026563000916,0.7078816
nigeria_64_0,10.34103326820011,4.511636759424686,0.82306128
nigeria_64_1,10.34103326820011,4.511636759424686,0.82306128
nigeria_64_2,10.34103326820011,4.511636759424686,0.82306128
nigeria_65_0,8.25357106796044,4.990299107593748,0.60288224
nigeria_65_1,8.25357106796044,4.990299107593748,0.60288224
nigeria_65_2,8.25357106796044,4.990299107593748,0.60288224
nigeria_66_0,8.32910725164394,5.52265489787348,0.55742
nigeria_66_1,8.32910725164394,5.52265489787348,0.55742
nigeria_66_2,8.32910725164394,5.52265489787348,0.55742
nigeria_67_0,9.407835278199729,4.949191761334512,0.60990384
nigeria_67_1,9.407835278199729,4.949191761334512,0.60990384
nigeria_67_2,9.407835278199729,4.949191761334512,0.60990384
nigeria_68_0,7.7080333890675,6.112162301787293,0.92741184
nigeria_68_1,7.7080333890675,6.112162301787293,0.92741184
nigeria_68_2,7.7080333890675,6.112162301787293,0.92741184
nigeria_69_0,7.516596876854614,7.51806776787857,0.97013584
nigeria_69_1,7.516596876854614,7.51806776787857,0.97013584
nigeria_69_2,7.516596876854614,7.51806776787857,0.97013584
nigeria_70_0,8.471204741780035,8.005687851388853,0.9610512
nigeria_70_1,8.471204741780035,8.005687851388853,0.9610512
nigeria_70_2,8.471204741780035,8.005687851388853,0.9610512
nigeria_71_0,9.233457229339692,7.265543425177029,0.9501664
nigeria_71_1,9.233457229339692,7.265543425177029,0.9501664
nigeria_71_2,9.233457229339692,7.265543425177029,0.9501664
nigeria_72_0,9.140169148889331,7.48473732735733,0.9476112
nigeria_72_1,9.140169148889331,7.48473732735733,0.9476112
nigeria_72_2,9.140169148889331,7.48473732735733,0.9476112
nigeria_73_0,9.29307248828894,7.064660559416836,0.95036432
nigeria_73_1,9.29307248828894,7.064660559416836,0.95036432
nigeria_73_2,9.29307248828894,7.064660559416836,0.95036432
nigeria_74_0,9.19492163158484,5.897383019102452,0.59283264
nigeria_74_1,9.19492163158484,5.897383019102452,0.59283264
nigeria_74_2,9.19492163158484,5.897383019102452,0.59283264
nigeria_75_0,8.844674412349471,5.643257444515715,0.48026224
nigeria_75_1,8.844674412349471,5.643257444515715,0.48026224
nigeria_75_2,8.844674412349471,5.643257444515715,0.48026224
nigeria_76_0,9.597076990708956,6.325772820928468,0.95955472
nigeria_76_1,9.597076990708956,6.325772820928468,0.95955472
nigeria_76_2,9.597076990708956,6.325772820928468,0.95955472
nigeria_77_0,9.844379120667726,5.958843208240204,0.64410832
nigeria_77_1,9.844379120667726,5.958843208240204,0.64410832
nigeria_77_2,9.844379120667726,5.958843208240204,0.64410832
nigeria_78_0,10.5247036015292,6.28384015648239,0.96908384
nigeria_78_1,10.5247036015292,6.28384015648239,0.96908384
nigeria_78_2,10.5247036015292,6.28384015648239,0.96908384
nigeria_79_0,10.433185981836903,4.858223542814758,0.85717984
nigeria_79_1,10.433185981836903,4.858223542814758,0.85717984
nigeria_79_2,10.433185981836903,4.858223542814758,0.85717984
nigeria_80_0,8.736111940994872,6.56959938613086,0.95596608
nigeria_80_1,8.736111940994872,6.56959938613086,0.95596608
nigeria_80_2,8.736111940994872,6.56959938613086,0.95596608
nigeria_81_0,11.222294981483564,5.148807303823179,0.85292912
nigeria_81_1,11.222294981483564,5.148807303823179,0.85292912
nigeria_81_2,11.222294981483564,5.148807303823179,0.85292912
nigeria_82_0,11.136581526518208,4.490654619010129,0.64940256
nigeria_82_1,11.136581526518208,4.490654619010129,0.64940256
nigeria_82_2,11.136581526518208,4.490654619010129,0.64940256
nigeria_83_0,11.657761664983529,4.316739082336426,0.69225488
nigeria_83_1,11.657761664983529,4.316739082336426,0.69225488
nigeria_83_2,11.657761664983529,4.316739082336426,0.69225488
nigeria_84_0,12.168098819444184,4.917541271841644,0.72852496
nigeria_84_1,12.168098819444184,4.917541271841644,0.72852496
nigeria_84_2,12.168098819444184,4.917541271841644,0.72852496
nigeria_85_0,12.979291016864234,4.939866593647954,0.60831792
nigeria_85_1,12.979291016864234,4.939866593647954,0.60831792
nigeria_85_2,12.979291016864234,4.939866593647954,0.60831792
nigeria_86_0,13.457638052900808,5.396488995352756,0.70518928
nigeria_86_1,13.457638052900808,5.396488995352756,0.70518928
nigeria_86_2,13.457638052900808,5.396488995352756,0.70518928
nigeria_87_0,10.986443184317707,5.998891317938261,0.65395424
nigeria_87_1,10.986443184317707,5.998891317938261,0.65395424
nigeria_87_2,10.986443184317707,5.998891317938261,0.65395424
nigeria_88_0,11.273332129731322,6.401139108864622,0.97215824
nigeria_88_1,11.273332129731322,6.401139108864622,0.97215824
nigeria_88_2,11.273332129731322,6.401139108864622,0.97215824
nigeria_89_0,10.098396301269531,6.704006755951297,0.95046368
nigeria_89_1,10.098396301269531,6.704006755951297,0.95046368
nigeria_89_2,10.098396301269531,6.704006755951297,0.95046368
nigeria_90_0,8.0020580498208,6.956950547260496,0.9513128
nigeria_90_1,8.0020580498208,6.956950547260496,0.9513128
nigeria_90_2,8.0020580498208,6.956950547260496,0.9513128
nigeria_91_0,11.93520353460658,5.918887314256348,0.60026544
nigeria_91_1,11.93520353460658,5.918887314256348,0.60026544
nigeria_91_2,11.93520353460658,5.918887314256348,0.60026544
nigeria_92_0,12.285005370493815,6.192085057009643,0.97262048
nigeria_92_1,12.285005370493815,6.192085057009643,0.97262048
nigeria_92_2,12.285005370493815,6.192085057009643,0.97262048
nigeria_93_0,12.77327572961888,5.827576604054078,0.81364832
nigeria_93_1,12.77327572961888,5.827576604054078,0.81364832
