,lat_topleft,lon_topleft,height,width,building_label,road_label,lc_label,similarity,image_size
europe_29_0,56.27559280395508,9.966707229614256,2500,2500,,,True,0.50215472,6250000
europe_30_0,56.25058235029025,8.745000841688324,2500,2500,europe_30_label_building.tif,europe_30_label_roads.tif,True,0.95954304,6250000
europe_31_0,57.15787506103516,9.691494941711424,2500,2500,,,True,0.45115296,6250000
europe_32_0,56.86859101351707,8.632127807762748,2500,2500,europe_32_label_building.tif,europe_32_label_roads.tif,True,0.97277504,6250000
europe_33_0,57.37808609008789,10.77490234375,2500,2500,,,True,0.87845568,6250000
europe_34_0,57.80973815917969,10.292032241821287,2500,2500,,,True,0.85249008,6250000
europe_35_0,55.96353387659662,8.714483934341239,2500,2500,europe_35_label_building.tif,europe_35_label_roads.tif,True,0.952512,6250000
europe_36_0,54.96286010742188,11.116599082946776,2500,2500,,,True,0.6580584,6250000
europe_37_0,56.065674384849046,12.006231608930898,2500,2500,europe_37_label_building.tif,europe_37_label_roads.tif,True,0.9643424,6250000
europe_38_0,55.792522511621584,12.254058235995602,2500,2500,europe_38_label_building.tif,europe_38_label_roads.tif,True,0.9418664,6250000
europe_39_0,55.54761505126953,11.57533836364746,2500,2500,,,True,0.44850736,6250000
europe_40_0,55.065189361572266,11.842174530029297,2500,2500,,,True,0.59077664,6250000
europe_41_0,55.22956127180356,14.62880879153198,2500,2500,europe_41_label_building.tif,europe_41_label_roads.tif,True,0.97800624,6250000
europe_42_0,55.690874562002456,12.834530784461364,2500,2500,europe_42_label_building.tif,europe_42_label_roads.tif,True,0.96921888,6250000
europe_43_0,56.1543420453786,12.493560117782772,2500,2500,europe_43_label_building.tif,europe_43_label_roads.tif,True,0.97110688,6250000
europe_44_0,56.77602005004882,16.1253662109375,2500,2500,,,True,0.57807008,6250000
europe_45_0,56.601585388183594,16.283723831176754,2500,2500,,,True,0.75422816,6250000
europe_46_0,56.94037694938598,13.720506275299435,2500,2500,europe_46_label_building.tif,europe_46_label_roads.tif,True,0.97500336,6250000
europe_47_0,57.84731797092644,13.91510000335744,2500,2500,europe_47_label_building.tif,europe_47_label_roads.tif,True,0.97073184,6250000
europe_48_0,57.52159118652344,14.825377464294432,2500,2500,,,True,0.59882256,6250000
europe_49_0,57.74458115526139,18.08837848558779,2500,2500,europe_49_label_building.tif,europe_49_label_roads.tif,True,0.98052,6250000
europe_50_0,58.46666840022159,12.099548735090051,2500,2500,europe_50_label_building.tif,europe_50_label_roads.tif,True,0.96422864,6250000
europe_51_0,58.421424865722656,11.316977500915527,2500,2500,,,True,0.54832944,6250000
europe_52_0,57.806167602539055,11.71723461151123,2500,2500,,,True,0.52196384,6250000
europe_53_0,57.52087263493197,12.421424281878748,2500,2500,europe_53_label_building.tif,europe_53_label_roads.tif,True,0.97740576,6250000
europe_54_0,59.431190490722656,17.76700973510742,2500,2500,,,True,0.46538528,6250000
europe_55_0,58.50635875188674,13.628995688737026,2500,2500,europe_55_label_building.tif,europe_55_label_roads.tif,True,0.9702432,6250000
europe_56_0,58.523231506347656,15.375226020812988,2500,2500,,,True,0.48644784,6250000
europe_57_0,59.1013831340367,12.949910954372005,2500,2500,europe_57_label_building.tif,europe_57_label_roads.tif,True,0.99110592,6250000
europe_58_0,59.04512405395508,10.949950218200684,2500,2500,,,True,0.63673152,6250000
europe_59_0,60.706241607666016,15.383773803710936,2500,2500,,,True,0.65940416,6250000
europe_60_0,62.393192291259766,10.49226665496826,2500,2500,,,True,0.60746752,6250000
europe_61_0,61.652587890625,10.78316307067871,2500,2500,,,True,0.66737456,6250000
europe_62_0,60.018531799316406,10.51716136932373,2500,2500,,,True,0.65770608,6250000
europe_63_0,60.294677734375,10.858243942260742,2500,2500,,,True,0.5914168,6250000
europe_64_0,59.99032041823779,8.426443031092678,2500,2500,europe_64_label_building.tif,europe_64_label_roads.tif,True,0.9643616,6250000
europe_65_0,59.55559786865879,7.777097610182494,2500,2500,europe_65_label_building.tif,europe_65_label_roads.tif,True,0.97392576,6250000
europe_66_0,59.27320861816406,9.400176048278809,2500,2500,,,True,0.66390112,6250000
europe_67_0,58.98146500771023,8.084008961428585,2500,2500,europe_67_label_building.tif,europe_67_label_roads.tif,True,0.96096432,6250000
europe_68_0,58.25674271599573,6.85817702187689,2500,2500,europe_68_label_building.tif,europe_68_label_roads.tif,True,0.97382832,6250000
europe_69_0,58.292466592897966,7.816816143813383,2500,2500,europe_69_label_building.tif,europe_69_label_roads.tif,True,0.9713368,6250000
europe_70_0,59.01896920252587,6.660826568239596,2500,2500,europe_70_label_building.tif,europe_70_label_roads.tif,True,0.96072704,6250000
europe_71_0,59.51434865696028,5.058643899492463,2500,2500,europe_71_label_building.tif,europe_71_label_roads.tif,True,0.97619632,6250000
europe_72_0,59.2846320644184,5.0075671609281285,2500,2500,europe_72_label_building.tif,europe_72_label_roads.tif,True,0.9876992,6250000
europe_73_0,60.306725562438935,5.1757937063959965,2500,2500,europe_73_label_building.tif,europe_73_label_roads.tif,True,0.98418608,6250000
europe_74_0,59.44070992044713,14.301234362560058,2500,2500,europe_74_label_building.tif,europe_74_label_roads.tif,True,0.97448496,6250000
europe_75_0,60.2564336650679,12.78202580134845,2500,2500,europe_75_label_building.tif,europe_75_label_roads.tif,True,0.98297472,6250000
europe_76_0,60.7980360465396,13.480591725609946,2500,2500,europe_76_label_building.tif,europe_76_label_roads.tif,True,0.97569136,6250000
europe_77_0,61.197377911407,14.318690394286593,2500,2500,europe_77_label_building.tif,europe_77_label_roads.tif,True,0.97970144,6250000
europe_78_0,60.17288780391132,6.314935962190641,2500,2500,europe_78_label_building.tif,europe_78_label_roads.tif,True,0.96218288,6250000
europe_79_0,61.34085633201774,6.856470118285242,2500,2500,europe_79_label_building.tif,europe_79_label_roads.tif,True,0.97563728,6250000
europe_80_0,61.55877840337058,5.622955169336941,2500,2500,europe_80_label_building.tif,europe_80_label_roads.tif,True,0.97046128,6250000
europe_81_0,62.01747810115024,5.7530427462833575,2500,2500,europe_81_label_building.tif,europe_81_label_roads.tif,True,0.97204208,6250000
europe_82_0,62.85155875817738,6.941053704158386,2500,2500,europe_82_label_building.tif,europe_82_label_roads.tif,True,0.98304576,6250000
europe_83_0,62.941310070031456,14.187186243604827,2500,2500,europe_83_label_building.tif,europe_83_label_roads.tif,True,0.97396896,6250000
europe_84_0,63.29159717298835,14.399655365063008,2500,2500,europe_84_label_building.tif,europe_84_label_roads.tif,True,0.97194064,6250000
europe_85_0,62.14404979160218,14.123972752540489,2500,2500,europe_85_label_building.tif,europe_85_label_roads.tif,True,0.97292528,6250000
europe_86_0,62.49510955810546,17.05006980895996,2500,2500,,,True,0.65222768,6250000
europe_87_0,64.97090911865233,11.333683967590332,2500,2500,,,True,0.54461616,6250000
europe_88_0,65.59809875488281,11.95021915435791,2500,2500,,,True,0.65300752,6250000
europe_89_0,64.99598043318882,13.28865239462804,2500,2500,europe_89_label_building.tif,europe_89_label_roads.tif,True,0.96263664,6250000
europe_90_0,64.31476593017578,11.933547019958496,2500,2500,,,True,0.58379616,6250000
europe_91_0,64.35839080810547,16.141834259033203,2500,2500,,,True,0.59916992,6250000
europe_92_0,63.9363486933753,20.01641961980919,2500,2500,europe_92_label_building.tif,europe_92_label_roads.tif,True,0.97607008,6250000
europe_93_0,64.8621462550105,20.69835462677053,2500,2500,europe_93_label_building.tif,europe_93_label_roads.tif,True,0.97084352,6250000
europe_94_0,66.42960517261051,13.868595798978784,2500,2500,europe_94_label_building.tif,europe_94_label_roads.tif,True,0.96558512,6250000
europe_95_0,69.78505513926326,18.62803673354296,2500,2500,europe_95_label_building.tif,europe_95_label_roads.tif,True,0.96515296,6250000
europe_96_0,69.82988739013672,29.56684875488281,2500,2500,,,True,0.41827808,6250000
europe_97_0,68.9717533661257,18.01756798390688,2500,2500,europe_97_label_building.tif,europe_97_label_roads.tif,True,0.9665136,6250000
europe_98_0,68.79600524902344,15.075268745422363,2500,2500,,,True,0.5151344,6250000
europe_99_0,68.03089865379108,12.738544252552762,2500,2500,europe_99_label_building.tif,europe_99_label_roads.tif,True,0.98495568,6250000
ghana-1_1_0,4.9692909618788175,-2.314528237105436,320,384,ghana-1_1_label_building.tif,,True,0.9790120442708332,122880
ghana-1_2_0,5.114012927143366,-2.348944762199309,256,448,ghana-1_2_label_building.tif,,True,0.9886823381696428,114688
ghana-1_3_0,5.316522798583937,-2.221702311849117,192,128,ghana-1_3_label_building.tif,,True,0.9762776692708334,24576
ghana-1_4_0,4.985610783752526,-1.6853109495629597,256,256,ghana-1_4_label_building.tif,,True,0.935699462890625,65536
ghana-1_5_0,5.095282318488489,-1.5292105357044945,192,192,ghana-1_5_label_building.tif,,True,0.9654134114583334,36864
ghana-1_6_0,5.517950422311469,-1.562885997224636,256,256,ghana-1_6_label_building.tif,,True,0.9546966552734376,65536
ghana-1_7_0,5.5757482015399225,-1.5395963441090983,640,448,ghana-1_7_label_building.tif,,True,0.9961460658482144,286720
ghana-1_8_0,5.507383725223557,-2.140593626945403,320,512,ghana-1_8_label_building.tif,,True,0.950433349609375,163840
ghana-1_9_0,5.050307577228567,-2.3952055524725373,128,128,ghana-1_9_label_building.tif,,True,0.9876708984375,16384
ghana-1_10_0,5.108544791341774,-3.088117492480557,256,320,ghana-1_10_label_building.tif,,True,0.96864013671875,81920
ghana-1_11_0,5.102718815232867,-3.0417999175734254,256,512,ghana-1_11_label_building.tif,,True,0.9926300048828124,131072
ghana-1_12_0,5.083282470703125,-2.983288764953613,192,256,,,True,0.7896321614583334,49152
ghana-1_13_0,5.17772306634627,-2.4009236307450266,256,128,ghana-1_13_label_building.tif,,True,0.98089599609375,32768
ghana-1_14_0,5.444205612056183,-2.55657438420297,128,256,ghana-1_14_label_building.tif,,True,0.980316162109375,32768
ghana-1_15_0,5.768396727677916,-2.6025477984975307,192,192,ghana-1_15_label_building.tif,,True,0.9771592881944444,36864
ghana-1_16_0,10.329089599855442,-2.0720552914363672,448,640,ghana-1_16_label_building.tif,,True,0.9634905133928572,286720
ghana-1_17_0,10.364214168035408,-2.2590570513368844,192,192,ghana-1_17_label_building.tif,,True,0.9475368923611112,36864
ghana-1_18_0,10.410834027233696,-2.3582525253295885,192,128,ghana-1_18_label_building.tif,,True,0.966796875,24576
ghana-1_19_0,10.601085318649128,-2.0771163746055628,320,256,ghana-1_19_label_building.tif,,True,0.94013671875,81920
ghana-1_20_0,10.384684027831634,-1.4815012612247602,192,320,ghana-1_20_label_building.tif,,True,0.9687662760416668,61440
ghana-1_21_0,10.818802863884532,-1.5086002789577642,512,320,ghana-1_21_label_building.tif,,True,0.95692138671875,163840
ghana-1_22_0,10.812810464483391,-1.4676739334121411,256,192,ghana-1_22_label_building.tif,,True,0.9416707356770834,49152
ghana-1_23_0,10.993363702992855,-1.741998768733673,192,256,ghana-1_23_label_building.tif,,True,0.93621826171875,49152
ghana-1_24_0,10.587071864198816,-1.4571233108359969,192,192,ghana-1_24_label_building.tif,,True,0.9592556423611112,36864
ghana-1_25_0,9.494701082640065,-1.75958180232599,448,512,ghana-1_25_label_building.tif,,True,0.937992640904018,229376
ghana-1_26_0,9.574935913085936,-1.5610464772334618,320,768,ghana-1_26_label_building.tif,,True,0.9548095703125,245760
ghana-1_27_0,10.144519672009418,-2.3413168568094176,192,256,ghana-1_27_label_building.tif,,True,0.95318603515625,49152
ghana-1_28_0,10.196311008102631,-2.230180610388729,256,320,ghana-1_28_label_building.tif,,True,0.95469970703125,81920
ghana-1_29_0,10.213600281759446,-2.1833350135657645,192,192,ghana-1_29_label_building.tif,,True,0.9547526041666666,36864
ghana-1_30_0,10.153823566837447,-1.6169072682752077,192,256,ghana-1_30_label_building.tif,,True,0.9584757486979166,49152
ghana-1_31_0,8.963589180833997,-2.2679356839857494,192,192,ghana-1_31_label_building.tif,,True,0.9634060329861112,36864
ghana-1_32_0,8.69160461425781,-2.303404676632602,320,320,ghana-1_32_label_building.tif,,True,0.926396484375,102400
ghana-1_33_0,8.863589880618193,-1.6860818823924588,256,256,ghana-1_33_label_building.tif,,True,0.9615325927734376,65536
ghana-1_34_0,8.816789783764849,-1.564130048763395,192,128,ghana-1_34_label_building.tif,,True,0.9230143229166666,24576
ghana-1_35_0,8.598249826485867,-1.9951854299444616,128,256,ghana-1_35_label_building.tif,,True,0.956451416015625,32768
ghana-1_36_0,8.847363330390072,-2.046946343330106,192,256,ghana-1_36_label_building.tif,,True,0.9566446940104166,49152
ghana-1_37_0,9.223518720912956,-2.045941268798458,256,320,ghana-1_37_label_building.tif,,True,0.9491455078125,81920
ghana-1_38_0,9.212257514262802,-2.1625249068135024,256,512,ghana-1_38_label_building.tif,,True,0.9554901123046876,131072
ghana-1_39_0,7.713223440964615,-2.2179281022749344,256,256,ghana-1_39_label_building.tif,,True,0.92340087890625,65536
ghana-1_40_0,7.955694808309809,-1.9561784369955724,192,256,ghana-1_40_label_building.tif,,True,0.9521077473958334,49152
ghana-1_41_0,8.082563328446374,-1.804896619953884,256,192,ghana-1_41_label_building.tif,,True,0.94207763671875,49152
ghana-1_42_0,6.839108761472591,-2.254213301360012,256,448,ghana-1_42_label_building.tif,,True,0.9490182059151786,114688
ghana-1_43_0,7.504132535957331,-1.9283144874763216,256,256,ghana-1_43_label_building.tif,,True,0.9216461181640624,65536
ghana-1_44_0,7.514917056112625,-1.6325539433544611,384,640,ghana-1_44_label_building.tif,,True,0.9524658203125,245760
ghana-1_45_0,6.346552401795077,-2.0003621348606875,256,192,ghana-1_45_label_building.tif,,True,0.9476318359375,49152
ghana-1_46_0,6.27181521463737,-2.2956183274394264,396,448,ghana-1_46_label_building.tif,,True,0.9881008748196248,177408
ghana-1_47_0,5.895540887102376,-2.3192061523030723,192,320,ghana-1_47_label_building.tif,,True,0.9833333333333332,61440
ghana-1_48_0,10.867048769374616,-0.8587090216716923,192,256,ghana-1_48_label_building.tif,,True,0.9541422526041666,49152
ghana-1_49_0,10.388420654544952,-1.0898868387789598,384,192,ghana-1_49_label_building.tif,,True,0.9574110243055556,73728
ghana-1_50_0,9.954285672041394,-1.0458344572750204,320,448,ghana-1_50_label_building.tif,,True,0.9627999441964286,143360
ghana-1_51_0,9.52688953293689,-1.199837565422058,256,192,ghana-1_51_label_building.tif,,True,0.974853515625,49152
ghana-1_52_0,9.124584185871557,-0.6547647313881192,192,384,ghana-1_52_label_building.tif,,True,0.9349636501736112,73728
ghana-1_53_0,9.144971787529402,-1.1843704341903392,192,256,ghana-1_53_label_building.tif,,True,0.9130452473958334,49152
ghana-1_54_0,9.162612271734435,-1.2253215083348084,195,452,ghana-1_54_label_building.tif,,True,0.948241434082142,88140
ghana-1_55_0,8.930869647920455,-1.1679160575444958,320,384,ghana-1_55_label_building.tif,,True,0.9396728515625,122880
ghana-1_56_0,8.954025458218693,-1.167825205408387,128,256,ghana-1_56_label_building.tif,,True,0.94732666015625,32768
ghana-1_57_0,8.52422977791469,-0.8561313850889873,192,192,ghana-1_57_label_building.tif,,True,0.9506293402777778,36864
ghana-1_58_0,8.728851895580831,-1.2852516071786213,256,256,ghana-1_58_label_building.tif,,True,0.951446533203125,65536
ghana-1_59_0,7.632557979133983,-2.595271112989596,384,384,ghana-1_59_label_building.tif,,True,0.9352552625868056,147456
ghana-1_60_0,7.921827928972354,-2.4323604566122423,256,256,ghana-1_60_label_building.tif,,True,0.9378814697265624,65536
ghana-1_61_0,7.968393056945353,-2.6821031213745408,256,320,ghana-1_61_label_building.tif,,True,0.9394775390625,81920
ghana-1_62_0,7.979984799167543,-2.6240346890951525,256,128,ghana-1_62_label_building.tif,,True,0.9444580078125,32768
ghana-1_63_0,8.373339237168487,-2.4085243564169,256,320,ghana-1_63_label_building.tif,,True,0.9681884765625,81920
ghana-1_64_0,8.373428111100713,-2.4375564734333754,192,128,ghana-1_64_label_building.tif,,True,0.9791666666666666,24576
ghana-1_65_0,8.458267211914062,-2.416605234146118,128,192,,,True,0.6924235026041666,24576
ghana-1_66_0,8.64550925792657,-2.4430190305288098,320,256,ghana-1_66_label_building.tif,,True,0.96864013671875,81920
ghana-1_67_0,8.76138532182713,-2.4777153022068203,192,128,ghana-1_67_label_building.tif,,True,0.9593098958333334,24576
ghana-1_68_0,8.790360221187433,-2.6116015642502166,128,448,ghana-1_68_label_building.tif,,True,0.9381975446428572,57344
ghana-1_69_0,8.871388707064623,-2.4775356391499965,192,128,ghana-1_69_label_building.tif,,True,0.9295654296875,24576
ghana-1_70_0,9.056846303764845,-2.780125063451993,320,768,ghana-1_70_label_building.tif,,True,0.9553751627604168,245760
ghana-1_71_0,9.328843875551984,-2.7217971501676903,192,192,ghana-1_71_label_building.tif,,True,0.9230143229166666,36864
ghana-1_72_0,9.47910189664376,-2.494203005177828,192,192,ghana-1_72_label_building.tif,,True,0.9405653211805556,36864
ghana-1_73_0,9.890362614213307,-2.732913703213744,192,320,ghana-1_73_label_building.tif,,True,0.9615397135416668,61440
ghana-1_74_0,10.09275588060376,-2.528350750942203,128,128,ghana-1_74_label_building.tif,,True,0.91607666015625,16384
ghana-1_75_0,10.422814012076248,-2.621429574771206,192,320,ghana-1_75_label_building.tif,,True,0.9600911458333332,61440
ghana-1_76_0,10.92643384209069,-2.6735020895426014,128,128,ghana-1_76_label_building.tif,,True,0.94561767578125,16384
ghana-1_77_0,10.966517949078185,-2.4039640744334445,192,192,ghana-1_77_label_building.tif,,True,0.9434136284722222,36864
ghana-1_78_0,8.37493896484375,-0.6998898386955261,128,256,,,True,0.532318115234375,32768
ghana-1_79_0,8.340628446000837,-1.1707811037892113,320,384,ghana-1_79_label_building.tif,,True,0.9494791666666668,122880
ghana-1_80_0,7.9978039838746735,-0.8762751202161569,256,192,ghana-1_80_label_building.tif,,True,0.9534912109375,49152
ghana-1_81_0,7.968837877590437,-0.8591299193833931,128,128,ghana-1_81_label_building.tif,,True,0.96697998046875,16384
ghana-1_82_0,8.016164423320246,-1.0736209320198964,192,192,ghana-1_82_label_building.tif,,True,0.9338650173611112,36864
ghana-1_83_0,7.672805368251619,-0.6749861909720761,128,320,ghana-1_83_label_building.tif,,True,0.92080078125,40960
ghana-1_84_0,7.6117489400332925,-1.2145751294477518,192,192,ghana-1_84_label_building.tif,,True,0.9609375,36864
ghana-1_85_0,7.389916573088524,-0.7749915196273193,128,192,ghana-1_85_label_building.tif,,True,0.9519449869791666,24576
ghana-1_86_0,7.088315417923524,-0.6200979899305759,256,320,ghana-1_86_label_building.tif,,True,0.94486083984375,81920
ghana-1_87_0,6.741600036621096,-0.6971730325960058,640,640,ghana-1_87_label_building.tif,,True,0.9626513671875,409600
ghana-1_88_0,6.73024315190751,-0.7492869056621391,320,384,ghana-1_88_label_building.tif,,True,0.9799560546875,122880
ghana-1_89_0,7.310775786665465,-1.1984516401712633,192,192,ghana-1_89_label_building.tif,,True,0.9317762586805556,36864
ghana-1_90_0,6.6324748207746,-0.8885614241635406,256,320,ghana-1_90_label_building.tif,,True,0.9721923828125,81920
ghana-1_91_0,6.61006105799597,-1.0679746846730969,256,192,ghana-1_91_label_building.tif,,True,0.9633585611979166,49152
ghana-1_92_0,6.616436828986101,-1.2068999502458175,128,128,ghana-1_92_label_building.tif,,True,0.9647216796875,16384
ghana-1_93_0,5.746274391401465,-0.6091175812219246,192,192,ghana-1_93_label_building.tif,,True,0.9564073350694444,36864
ghana-1_94_0,5.209534918412239,-0.986308168202426,128,256,ghana-1_94_label_building.tif,,True,0.95062255859375,32768
ghana-1_95_0,5.428429743925394,-0.702677953936404,192,192,ghana-1_95_label_building.tif,,True,0.9865993923611112,36864
ghana-1_96_0,10.868540886573731,-0.3203343324123877,192,256,ghana-1_96_label_building.tif,,True,0.9542439778645834,49152
ghana-1_97_0,10.424934387207031,0.2002751976251602,256,192,,,True,0.8696492513020834,49152
ghana-1_98_0,9.383270263671875,0.5502211451530457,192,256,,,True,0.8487955729166666,49152
ghana-1_99_0,9.116607666015623,0.4586453139781951,320,192,,,True,0.8535807291666667,61440
ghana-1_100_0,8.573788785007828,-0.4431657024147505,128,128,ghana-1_100_label_building.tif,,True,0.93084716796875,16384
ghana-1_101_0,8.721570957402937,-0.0934701311604442,192,192,ghana-1_101_label_building.tif,,True,0.9546983506944444,36864
ghana-1_102_0,8.459866588773115,0.0844110610817536,192,192,ghana-1_102_label_building.tif,,True,0.9332953559027778,36864
ghana-1_103_0,7.958274841308594,0.0835059136152267,192,384,,,True,0.8863796657986112,73728
ghana-1_104_0,7.930159290855309,0.5556103552853667,256,256,ghana-1_104_label_building.tif,,True,0.965240478515625,65536
ghana-1_105_0,7.476006255188831,0.2392741177820104,128,192,ghana-1_105_label_building.tif,,True,0.9777425130208334,24576
ghana-1_106_0,7.521645336099685,0.326381115643342,384,320,ghana-1_106_label_building.tif,,True,0.9714436848958332,122880
ghana-1_107_0,7.139648226319893,-0.4866699156329226,256,448,ghana-1_107_label_building.tif,,True,0.9348580496651786,114688
ghana-1_108_0,6.421192775201225,-0.2360749652734326,192,320,ghana-1_108_label_building.tif,,True,0.9891276041666668,61440
ghana-1_109_0,5.936311217151296,-0.4407130118249656,256,320,ghana-1_109_label_building.tif,,True,0.9473388671875,81920
ghana-1_110_0,5.877627378890205,-0.2445977884826917,192,192,ghana-1_110_label_building.tif,,True,0.9610460069444444,36864
ghana-1_111_0,6.226999007312345,0.3174487269336248,192,192,ghana-1_111_label_building.tif,,True,0.9456108940972222,36864
ghana-1_112_0,5.462127699278786,-0.4601321567339493,128,192,ghana-1_112_label_building.tif,,True,0.9788818359375,24576
ghana-1_113_0,6.224937438964844,1.02517032623291,192,256,,,True,0.8384602864583334,49152
ghana-1_114_0,6.1749420166015625,0.7335003614425659,192,192,,,True,0.8676486545138888,36864
ghana-1_115_0,5.8729806772903705,0.5518938503360613,256,320,ghana-1_115_label_building.tif,,True,0.9430908203125,81920
ghana-1_116_0,5.8373039427628495,0.7017766364338394,192,192,ghana-1_116_label_building.tif,,True,0.9417046440972222,36864
ghana-1_117_0,6.024940490722656,0.8918332457542419,192,256,,,True,0.3187255859375,49152
ghana-1_118_0,5.255154642472847,-0.7899280659434796,256,256,ghana-1_118_label_building.tif,,True,0.9840850830078124,65536
ghana-1_119_0,5.050478913382491,-2.551149828516297,1024,1024,ghana-1_119_label_building.tif,,True,0.9812440872192384,1048576
ghana-1_120_0,6.716167694353594,-1.640793503305541,448,448,ghana-1_120_label_building.tif,,True,0.978386080994898,200704
ghana-1_121_0,6.989192614788692,-0.4702127448975104,576,1024,ghana-1_121_label_building.tif,,True,0.9411434597439235,589824
ghana-1_122_0,7.162948754901724,0.3464245849815482,512,512,ghana-1_122_label_building.tif,,True,0.9597892761230468,262144
ghana-1_123_0,7.572249218050012,-0.2872865400229302,1024,2048,ghana-1_123_label_building.tif,,True,0.9467816352844238,2097152
ghana-1_124_0,8.576090667072416,-2.460638914449069,2048,576,ghana-1_124_label_building.tif,,True,0.962903340657552,1179648
ghana-1_125_0,8.575557704130144,-2.18729296862756,1984,576,ghana-1_125_label_building.tif,,True,0.9637429295474912,1142784
ghana-1_126_0,8.797182380445136,-1.0523542126765777,1024,1088,ghana-1_126_label_building.tif,,True,0.9606538660386028,1114112
ghana-1_127_0,9.333259582519533,0.3171956241130828,576,1024,,,True,0.7369249131944444,589824
ghana-1_128_0,9.658094673006342,-0.8611092748315459,576,512,ghana-1_128_label_building.tif,,True,0.9721645779079862,294912
ghana-1_129_0,10.747195416781,-2.907899827252441,1024,1024,ghana-1_129_label_building.tif,,True,0.9560413360595704,1048576
ghana-1_130_0,5.13514915692704,-1.2867026207015109,384,1024,ghana-1_130_label_building.tif,,True,0.953198750813802,393216
ghana-1_131_0,5.571009637869894,-0.2288415749675025,384,320,ghana-1_131_label_building.tif,,True,0.9871337890625,122880
ghana-1_132_0,5.858268737792969,0.2003366649150848,576,576,,,True,0.8458628713348766,331776
ghana-1_133_0,6.225919758610957,-2.735443477266696,2048,1088,ghana-1_133_label_building.tif,,True,0.9866916432100185,2228224
ghana-1_134_0,6.3249359130859375,0.0175945665687322,1728,1089,,,True,0.781755900758426,1881792
ghana-1_135_0,6.496904316655592,-1.919111471693118,1088,1024,ghana-1_135_label_building.tif,,True,0.9690022188074447,1114112
ghana-1_136_0,6.542056950921731,-1.4676329254165354,576,576,ghana-1_136_label_building.tif,,True,0.9846824363425926,331776
ghana-1_137_0,5.983268737792969,0.1837050765752792,640,896,,,True,0.8429286411830357,573440
ghana-1_138_0,6.083274841308594,0.0588557496666908,960,896,,,True,0.8267473493303571,860160
ghana-1_139_0,5.893843113042856,0.8459801585800129,704,1088,ghana-1_139_label_building.tif,,True,0.91439803016377,765952
ghana-1_140_0,5.535954171876086,-1.863122303943661,512,512,ghana-1_140_label_building.tif,,True,0.9500656127929688,262144
ghana-1_141_0,5.368306981177449,-2.0598463616466387,1088,576,ghana-1_141_label_building.tif,,True,0.9595109528186274,626688
ghana-1_142_0,5.895630243487937,-2.458000339933197,256,256,ghana-1_142_label_building.tif,,True,0.956817626953125,65536
ghana-1_143_0,6.486132584465548,-2.3242120156499007,192,512,ghana-1_143_label_building.tif,,True,0.9612528483072916,98304
ghana-1_144_0,7.743654954785484,-0.9588201632288824,448,576,ghana-1_144_label_building.tif,,True,0.9618171812996033,258048
ghana-1_145_0,7.974937438964843,-0.2247650027275085,320,384,,,True,0.4714192708333333,122880
ghana-1_146_0,8.005868458397297,-0.2729350948860913,384,512,ghana-1_146_label_building.tif,,True,0.9537506103515624,196608
ghana-1_147_0,8.044983105616637,-0.0812028076010151,320,448,ghana-1_147_label_building.tif,,True,0.9498256138392858,143360
ghana-1_148_0,8.108268737792969,0.3087465167045593,512,768,,,True,0.7789255777994791,393216
ghana-1_149_0,9.42095414352562,-0.8683519041011065,128,384,ghana-1_149_label_building.tif,,True,0.9493001302083334,49152
ghana-1_150_0,5.591613769531249,-0.2082665562629699,64,128,ghana-1_150_label_building.tif,,True,0.9996337890625,8192
ghana-1_151_0,5.617322867606995,-0.2458886484497793,64,192,ghana-1_151_label_building.tif,,True,0.9989420572916666,12288
ghana-1_152_0,7.05350809732888,-2.3871596699985385,705,576,ghana-1_152_label_building.tif,,True,0.9552354215918044,406080
ghana-1_153_0,7.111299524901228,-2.329103967191829,384,512,ghana-1_153_label_building.tif,,True,0.9611765543619792,196608
ghana-1_154_0,8.81668575493387,-1.5293136810548975,832,1024,ghana-1_154_label_building.tif,,True,0.9469686654897836,851968
ghana-1_155_0,10.887504592377264,-0.5016600465247362,128,256,ghana-1_155_label_building.tif,,True,0.975433349609375,32768
ghana-1_156_0,6.607294784497577,-2.1156948071981803,192,128,ghana-1_156_label_building.tif,,True,0.9781901041666666,24576
ghana-1_157_0,6.427092057218367,-1.7398872771167888,128,128,ghana-1_157_label_building.tif,,True,0.9884033203125,16384
ghana-1_158_0,5.818488989916356,0.8976381753229039,192,384,ghana-1_158_label_building.tif,,True,0.9509819878472222,73728
ghana-1_159_0,5.7999420166015625,0.8251494765281677,192,320,,,True,0.8603841145833333,61440
ghana-1_160_0,5.8875881111801736,0.9556561674153412,384,192,ghana-1_160_label_building.tif,,True,0.9585639105902778,73728
ghana-1_161_0,7.160589198923475,-0.1103950633939764,256,320,ghana-1_161_label_building.tif,,True,0.9430419921875,81920
ghana-1_162_0,9.344885811803012,-0.7407044108747244,192,128,ghana-1_162_label_building.tif,,True,0.9518229166666666,24576
ghana-1_163_0,9.326708797199355,-1.7194348534694237,192,256,ghana-1_163_label_building.tif,,True,0.9574178059895834,49152
ghana-1_164_0,9.130520781645892,-1.912351468561039,256,384,ghana-1_164_label_building.tif,,True,0.9629618326822916,98304
ghana-1_165_0,7.579534898467238,-1.9920446643101497,128,192,ghana-1_165_label_building.tif,,True,0.9802652994791666,24576
